author,comment,likes,published_at,updated_at
@Dr_chanel1997,Pertanyaan dedi ngambang bgt. Gak tah dunia haking sma sekali seharusnya riset dulu.,0,2025-10-17T02:22:17Z,2025-10-17T02:22:17Z
@silveversi,"Pertanyaan 44:38 saya bantu jawab :
"" Penonton close the door kan smart people, kenapa tidak ada perubahan walau disindir berapa kali karena 'mereka' ga termasuk penonton"".",0,2025-10-17T02:18:48Z,2025-10-17T02:18:48Z
@AhmadYani-wq5sg,Bjorka simbol One piece,0,2025-10-17T01:11:13Z,2025-10-17T01:11:13Z
@berisiilmu,"Memang yang bener itu polisi di lebur dan dibubarkan , buat skema mirip kaya damkar bisa cepat datang dan bisa cepat untuk melayani . emng maaf kurang berguna gajih yang lumayan gede dengan anggaran yang sangat gede tapi manfaatnya maaf sungguh mengecewakan rakyat . no viral no justic ga ada uang ga ada keadilan .",0,2025-10-16T20:02:50Z,2025-10-16T20:02:50Z
@saiyt9430,"gw sering dpt money game di tele dan gw selalu ikutin tp pas gw udh untung lgsng gw hapusin semua, apa itu masih aman?",0,2025-10-16T18:51:19Z,2025-10-16T18:51:19Z
@Andrian-k8m,HACKER KOK NUNJUKIN WAJAH JADI BADUT KAH ATAU JOKER HHHHHHH😂😂🎉.,1,2025-10-16T18:38:17Z,2025-10-16T18:38:17Z
@howareyou7941,"Hacker itu pintar, jadi susah buat ditangkap",0,2025-10-16T17:30:22Z,2025-10-16T17:30:22Z
@achmadilham742,kerja gak bener aja bayarin orang buat tuntasin masalahnya...🤣🤣🤣,0,2025-10-16T15:57:06Z,2025-10-16T15:57:06Z
@UGXSTATION,plotwisnya ternyata bjorka adalah mas teguh ini wkwk,0,2025-10-16T10:55:31Z,2025-10-16T10:55:31Z
@BoyPratama-of9dl,lah iya. hacker sekelas bjorca mana bisa sekelas polis konoha nangkap. FBI aja mungkin susah nangkap nya apa lagi polisi konoha. kelas nya udah internasional. yg di tangkap cuma untuk pengalihan isu,0,2025-10-16T10:32:28Z,2025-10-16T10:32:28Z
@fendiefendi5996,Mas Dedi kann Deket sama PK presiden kasih tau dong mas ded,0,2025-10-16T10:02:28Z,2025-10-16T10:02:28Z
@yeko_naga,54:56 bisa juga dilihat ke menu riwayat notifikasi(fitur bawaan) 😂,0,2025-10-16T08:54:25Z,2025-10-16T08:54:25Z
@arginovzaytan8746,"dari yg gua tonton, abang ini ga seluas pengetahuan nya soal hacker. lomba lomba itu bukan orang yg bahaya, justru orang yg bahaya gabakal unjuk skill buat di lombakan, mereka lebih pengen dibelakang ""layar"". sesekali nya unjuk diri cuma di gathering grup aja.",0,2025-10-16T08:47:26Z,2025-10-16T08:47:26Z
@arginovzaytan8746,"tandain gua, dibalik bjorka pasti kalo ngga dhiki, yuyud.",1,2025-10-16T08:39:01Z,2025-10-16T08:39:01Z
@yeko_naga,Bjirka 😂😂,0,2025-10-16T08:09:28Z,2025-10-16T08:09:28Z
@randomvideoYT7,Polisi konoha emang DONGO,0,2025-10-16T07:29:44Z,2025-10-16T07:29:44Z
@HalinaJiham,"polisi bisa apa gaes 
fufufa, ijazah palsu naling uang rakyat aja ga klar klar belagu bisa nangkap hacker kakap 
bikin malu negara.",0,2025-10-16T06:49:21Z,2025-10-16T06:49:21Z
@gagegaming9566,Kenapa fikiran gua di satu titik bahwa ini orang lah bjorka sesungguhnya yg seolah-olah pura2 paham soal cyber di level bawah🤡,0,2025-10-16T05:52:30Z,2025-10-16T05:52:30Z
@hoerudin4636,Mangkanya buat Ade Ade sekolh yg BNR biar GK jdi pokisi,0,2025-10-16T04:56:36Z,2025-10-16T04:56:36Z
@renaldypalgunady5710,Masi ada yg percaya sama polisi 😂😂😂😂😂 mereka lah awal dari kejahatan,0,2025-10-16T01:20:11Z,2025-10-16T01:20:11Z
@Telur_Komodo,Dia ngaku ngaku jadi bjorka biar dapat kerja . Berharap kayak diluar negeri dimana cracker yang berhasil membobol database google terus dipekerjakan oleh google. Dia berharap kayak gitu 😂😂😂,0,2025-10-16T01:04:53Z,2025-10-16T01:04:53Z
@usahakita2508,"Kalo judol distatuskan darurat militer Cyber, gw jamin para Jendral tidak akan suka 😂",0,2025-10-15T20:11:02Z,2025-10-15T20:11:02Z
@bha_zay,Udah tau hacker indo udah go internasional hadeh😂😂😂,0,2025-10-15T19:43:50Z,2025-10-15T19:43:50Z
@Nesgardd,"Pemerintah masih punya paham: halah lu kuli jg, emang data lu sepenting apa kalau bocor jg emang kenapa sih, riweuh",0,2025-10-15T17:19:58Z,2025-10-15T17:19:58Z
@Isrun0505,Memang pemerintah kita bukannya punya niat membangun bangsa dan mensejahterakan rakyatnya tp kompak berusaha mempertahankan jabatannya.Makanya pemerintah bekerja sama dg aparat penegak hukum untuk melakukan dan menindak masyarakat yg akan menghalangi nafsu serakah mereka,1,2025-10-15T17:04:42Z,2025-10-15T17:04:42Z
@vanhelsing06,"Ga perlu di hack juga data orang indo udah dikasih ke asing, mana presiden sendiri yg menyetujui
😂😂😂",0,2025-10-15T15:09:32Z,2025-10-15T15:09:32Z
@atkicau9953,"Kita gk butuh heker ea.... 
Engga emang dia aja yg bodoh... ? 😂😂jadi gk perlu heker jadi kebuka dengan sendirinya karena kebodohannya si itu..",0,2025-10-15T14:47:28Z,2025-10-15T14:47:28Z
@DidikNovi-d1f,Kita diserang dari jogya solo dll mungkin maksudnya di serang taxi online yg ambil penumpang di bandara mungkin diluar negeri para cunin tidak mengurusi hal2 remeh mereka berlomba lomba menciptakan jet tempur generasi ke 6 di konoha para cunin masih ngurusi taxi online supaya gak ambil penumpang di wilayah para cunin😂😂😂,0,2025-10-15T14:31:27Z,2025-10-15T14:31:27Z
@bambangsusanto1479,"Malam mas ded ,,,anak sy  IT..dan potensi nya besar. Jika berkenan tolong rekrud anak sy dong,,dan di perkerjakan.trimakasih sebelumnya",0,2025-10-15T13:47:14Z,2025-10-15T13:47:14Z
@orangsukses2101,Sampai saat ini sy ga faham kegunaan robot polisi itu apa !? Pdhl harganya mehong sebiji 😵‍💫,0,2025-10-15T13:31:35Z,2025-10-15T13:31:35Z
@donisenoaji4206,Emang ladusing konoha pada bisa gawe? Yg murni gawe cuma yg perang lawan KKB sisanya 300rb personil kocak kocak!,0,2025-10-15T13:28:41Z,2025-10-15T13:28:41Z
@sthvkla,Pengen tau tanggapan BJORKA setelah nonton podcast ini😂,0,2025-10-15T13:10:43Z,2025-10-15T13:10:43Z
@indrahartadi1574,mantap isinya daging semua ini om.,0,2025-10-15T07:21:05Z,2025-10-15T07:21:05Z
@ibnusantosa26,"Bearti polisi masih blm ngerti apa apa soal cyber..
Padahal udah koar koar soal polisi siber",0,2025-10-15T06:30:09Z,2025-10-15T06:30:09Z
@vadilstone1974,"Sii mas ini jadi ahli it diakun YouTube vindes ternyata toh ,, soal ny dulu vindes prnh kena hack YouTube ny",1,2025-10-15T05:18:58Z,2025-10-15T05:18:58Z
@yangpentingmancing91,"Film The Accountant ""anak autis jadi accountant hebat dan pembunuh bayaran""",0,2025-10-15T04:32:48Z,2025-10-15T04:32:48Z
@AderafiSolihin,"Serahin ke damkar aja, kalau mau nangkap bjorka😂😂😂",1,2025-10-15T03:57:30Z,2025-10-15T03:57:30Z
@penyejukhati3288,nice info,0,2025-10-15T02:31:35Z,2025-10-15T02:31:35Z
@nguyệtngôthị1957,"Gue gak nyuruh, tapi kalau lo penasaran... coba aja liat-liat ➡𝐋𝐀𝐙𝐀𝐃𝐀𝐓𝐎𝐓𝐎 . Jangan salahin gue kalo lo jadi betah 😜",0,2025-10-15T00:16:44Z,2025-10-15T00:16:44Z
@Nam-Trịnh-Bá,"Gue gak nyuruh, tapi kalau lo penasaran... coba aja liat-liat ➡𝐋𝐀𝐙𝐀𝐃𝐀𝐓𝐎𝐓𝐎 . Jangan salahin gue kalo lo jadi betah 😜",0,2025-10-15T00:14:42Z,2025-10-15T00:14:42Z
@túnghiêmkhánh35,"Kau coba ➡𝐋𝐀𝐙𝐀𝐃𝐀𝐓𝐎𝐓𝐎 , nanti ngerti sendiri kenapa rame yang pake.",0,2025-10-15T00:13:51Z,2025-10-15T00:13:51Z
@chiđoàndHuy,"Kau coba ➡𝐋𝐀𝐙𝐀𝐃𝐀𝐓𝐎𝐓𝐎 , nanti ngerti sendiri kenapa rame yang pake.",0,2025-10-15T00:12:57Z,2025-10-15T00:12:57Z
@irwansigieo2362,"bjorka sebelum jualan data, jauh2 banget dia dlu suka nimbrung di forum cheat buat game online jg di unknowncheat apa programmercity 
kisaran 2011 an ato 2012 apa 2013 lupa soalnya pernah liat ciri khas akun dia n nick nya masih inget soalnya.
dan yup layaknya anak komunitas hacker2n yg suka extract jebolin package game n bypass method buat gameguard dll
biasanya suka nangkring di mpgh n unknowncheat n programmercity, suka saling share project jebol ini itu n share clue ini itu sama tools2 biarpun ada yg cuma nyomot2 doang.
aku msih inget tuh klo gak di unknown ya di programmercity dlu, bintang 5 dia dlu jabatan akun membernya 
makanya pas dia viral aku ngakak, dan kayaknya yg viral itu dia soalnya PP n nicknya ya itu dan di kala itu forum2 seputar ini member yg khas make nama band bjork dg PP itu keknya cuma dia.
cman spertinya dia terus merambah ke hal2 lain juga setelah era game online 
.
kebanyakan yg bergelut di hack klo jalur ane dan banyak yg serupa kek ane ya berawal dr game online, pngen tau sistemnya pngen ngecheat, pengen liat jeroanya, pngen extract unpackage bongkar jebol, bypass, nah join tuh di forum2 belajar. makin lama penasaranya naik ke sistem2 lain.
.
tp ada juga yg d based on ngoding n programing lalu penasaran ke hal2 seputar hacking krn emg menarik.
tp seberapa dalem lvl pengembanganya (jago) ya balik ke pengembangan diri, ada yg penasaranya tinggi dan terus update dan nyoba macem2.
ada yg udah stop ga ngikutin perkembangan krn interest ama hal lain dll
.
cman dari pengalaman ane ngamatin diri sdri, tmen2 offline, tmen2 online.
yg tertarik ama dunia hack,cheat,crack,phising itu rata2 emg rada nakal dalam rules dunia IT.
mksdnya gini, kalu aku sdri sblum kenal game online dan pngen ini itu gunain cheat jebol bypass inject ini itu nge unpackage buat mod script dll sbnernya starting point nya bukan dari itu juga soalnya kenal game online itu awal2 kuliah (telat banget kenal) maklum internet mahal di kala itu jadi kenal game online telat.
.
jauh sebelum itu emg uda interest n pnasaran ama dunia hack di era2 windows xp berawal sering kena virus, punya abang udah kuliah gak bisa benerin.
akhirnya ke warnet cari taulah seputar ini nyasarlah waktu itu forum kaskus n idws nah join tuh masuk ke thread post seputar PC coding programming virus dll.
akhrnya kebiasa dan faham malah penasaran bkin virus n ngemodif virus2 yg ada, nge koleksi tuh script2 virus sama file2 yg udah ke inject virus.
bahkan punya flashdisk khusus buat koleksi virus2 waktu itu. 
.
karena internet mahal cara semangat belajar versi murah waktu itu ke warnet tiap pulang sekolah nah buka tuh forum web kaskus n idws di thread2 penting seputar programming ngoding hacking virus dll
tiap page open new tab save full html simpen smua di fdd.
sampe 5jam abis pun ya cuma open new tab ampe puluhan tab terus save full html satu2
.
belajarnya pas pulang colok di pc di buka offline di baca satu2 diresapi dipelajari dipraktekin
dari situ tuh mulai ada ide aneh2 dr ngehack warnet buat matiin deepfreeze di uninstall diem2 pasangin torent di hide buat download2 software, music dll biar biaya internet murah bayar 500perak besoknya colok fd tinggal copy data yg udah kelar kedownload smua.
.
pas awal punya laptop pun karena inet mahal rela keliling nyari hotspot free tp krn sulit curiosity naik the power of kepepet namun nakal cari tau deh jebol wifi orang. make linux dll sampe rela naik sepeda bawa tas isi bekal makan minum n laptop nyari n nandain spot2 area wifi buat dijadiin target. 
.
bisa beli usb wifi eh nemu postnya pak onno experiment lah + digabungin ama skill jebol wifi yg udah punya dan maling wifi orang2 modal nembak dari antena klo msih inget wajanbolic
.
emg basicnya rata2 dr the power of kepepet n sdkit ada ide nakal, pas di game online pun jg sama krn malas terikat sama rules kalau kuat harus top up duit dan ane bukan sultan kaya raya ya akhirnya mau make cheat engine ya mau ga mau kudu bisa bypass gameguard/inject atau bongkar package buat mod script, nah disinilah kenal forum hack n cheat macem mpgh unknowncheat programmercity dll dan aku yakin bjorka ada tuh disitu juga dan dia juga suka ngoprek2 keknya emg di era kita byk yg ngulik disini krn bukan sultan.
.
cuma karena suka dan punya minat yg lbh kuat di gambar n animasi akhrnya ga keep up ama perkembangan jaman di dunia hacking
.
nah dari pengalaman pribadi ini juga ane kenal byk org baik offline n online
kebetulan krn dlu uda advance (kalo skrg mngkin cuma kroco) guru IT SMA cenderung nganggep ane kek tmen sdri ketimbang murid jd lbh srg share ini itu. nah ada extra kurikuler komputer jg dan di extra ini diajarin macem2 bahkan guru it ane rela daftarin kita2 buat ikut seminar ini itu seputar it.
dari animating, photo editing, ngoding bkin website blog, dan guru ane jg rutin ngajarin anak2 komputer buat ngoding dr vb dll yah meskipun ane start duluan di banding anak2 yg lain krn pengalaman di atas
.
cuman tmen2 ane yg full time ngerjain tugas extra kurikuler komputer buat ngoding dll itu rata2 gak ada yg interest kek ane di dunia gelap, lempeng2 aja udah ngoding programming. ane kuliah masuk jurusan informatik juga tmen2 ane yg full time lempeng ngoding ya udah ngoding2 aja udah programming kaga ada niat aneh2 macem ane masuk server kampus krn penasaran isinya, jebol pass wifi kmpus biar bisa nginep di kampus dg speed inet knceng n free dll
.
nah tmen seangkatan bahkan senior yg kek gitu cuma 2 orang sisanya lempeng2 aja meskipun ngoding n logicnya udah pinter udah bljar macem2 bahasa mau c java lua phyton n tetekbengek ya udah gt aja lempeng2 aja mereka kaga aneh2.
.
nah tmen yg di online juga gt, kayaknya dr pengamatanku yg tertarik ama dunia gelap n hack itu perlu ada sifat rada nakal itu tadi entah dari power of kepepet ga punya duit dll yg intinya bangor aja udah ga mau di ikat rules secara digital yang biasanya krn terpaksa krn ga berduit, baru tuh muncul ide2 nakal kreatif dan curiosity naik lalu cari tau.
.
soalnya yg lempeng2 aja ngoding kebanyakan pada normal jd programmer, yg main game online dan berduit ga ada terbesit sama cheat krn modal duit bisa bkin dia kuat, tmen tajir gak peduli ngapain keliling nyari spot2 wifi n jebolin security nya satu2 buat nyari tau pass nya buat dijadikan basecamp inet free (karena mrk berduit buat tanpa lakuin itu ya mrk punya akses inet).
emang core inti nya perlu ada sifat nakal/bengal sih",1,2025-10-14T23:39:56Z,2025-10-15T01:39:53Z
@roni_yt957,HACKER TIDAK AKAN MEMBUKA JALUR DAN CARA KERJA MEREKA 😂,3,2025-10-14T23:24:59Z,2025-10-14T23:24:59Z
@shortszone-p7l,PSB (polisi selalu blunder),0,2025-10-14T21:53:28Z,2025-10-14T21:53:28Z
@YerniCIAMajuKenakMundurKenak,"Bjorka itu orang telkomsel. Aka indihome. Mau aja di kibulin kalian😂. Jadi gini, orang Luar bayar sekian sekian sama pegawai indihome dan telkomsel buat ngasih akses ke mereka ke data internet pelanggan. Gua aja kena, gua heran kok ini hacker bisa masuk ke semua aplikasi perangkat gua,  semua wevsite yg gua kunjungi, bukqn cuman itu, gua dapat pesan dari telkonsel and provider kartu tri juga, dengan isi sms yg mirip dengan semua pesan pribadi saya. Setelah gua usut. Tenyata ini kerjaan petinggi telkomsel, dan pegawainya, juga indihome. Pernah gua sempat cek, awalnya salah satu yg akses gmail and seluruh email gua dari singapura. Setelah gua selidiki ternyata ceo telkomsel asal singapur bernama bharave org india atau bangladesh. Pantesan saja. Asal kalian tau semua data kalian dijual dengan harga ratusan ribu dollar oleh telkomsel. Tapi mereka gak mau ngaku kerna takut di tuntut pelanggan. Asal kalian tau, bahkan nessie judge juga datanya udah dijual dan dibocorin ke pihak luar. Nomor handphone, isi percakapan sms sejak tahun tahun lama, intinya perangkat yg di pakai dan nomer yg dipakai, di ketahui sama mereka. Isi sms lu jaman dulu, chatan lu, website yg lu kunjungin. Pelanggan telkomsel ada banyak , Tapi bisa di dapat email siapa, alamat dimana, nama ortu lu, kerna nomor hp lu itu udah di hubungkan dgn nik, dan perangkat hp lu udah terhubung juga ke google, bahkan dengan lu pakai indihome juga semakin banyak data lu yg terekspos di luar. Sekarang udah mudah banget dapat data lu di internet. Telkomsel dan indihome itu bukan di retas, tapi emang mereka ngejual data lu buat dapetin ratusan ribu dollar. Bahkan ada nih mantan admin indihome yg hidupnya udah seperti Raja dengan hambur hamburin duit setelah dia dapat duit banyak ngejual data pelanggan. Data gua di ubek2 sama dia. Semua website yg gua kunjungin, dia juga disitu, aplikasi yg gua kunjungin, dia juga disitu, ponakan gua cewe juga di untit sama dia, wa nya disadap, di di youtube di kuntit. Gak beres. Najis.",1,2025-10-14T20:52:28Z,2025-10-14T20:52:28Z
@ibnubawono,Face recognition,0,2025-10-14T20:31:54Z,2025-10-14T20:31:54Z
@omteloletom3545,Gak ada prestasi gong banget 17:52 😅,0,2025-10-14T19:44:09Z,2025-10-14T19:44:33Z
@brytosin5506,"Ini bg Teguh.. 😀 salah 1 author Marijuana Shell.. dan shell nya pernah di pakai meretas situs BNN., kalau kyk gitu termasuk bersih gak?",0,2025-10-14T19:24:33Z,2025-10-14T19:24:33Z
@Gsang_petualang,"KASUS MOTOR HILANG BANYAK, TAPI POLISI TIDAK BERHASIL MENEMUKANYA, 50℅ SAJA TAK TERCAPAI APA PRESTASI SAMBO?",0,2025-10-14T19:18:48Z,2025-10-14T19:18:48Z
@rendisaputra6943,heker ep ep tu yang di tangkap,0,2025-10-14T18:56:07Z,2025-10-14T18:56:07Z
@nociajo3127,Polisi Indonesia bikin malu kita se Indonesia rayaaaa😂😂😂😂😂😂😂😂😂,3,2025-10-14T18:14:46Z,2025-10-14T18:14:46Z
@adamyvon,"Quote of the year 2025:
""POLISI INDON GAK PUNYA PRESTASI"" 😭😭😭😭😭😭",0,2025-10-14T18:04:47Z,2025-10-14T18:04:47Z
@Bagas-u,"Mas dedy baru tau kalo ada WHATSAPP MOD, saya udah 15 thn pake WhatsApp ALEXMOD APK 😂",0,2025-10-14T17:58:07Z,2025-10-14T17:58:07Z
@zaenurimn,Percaya ga kalo bjorka pemerintah itu sendiri🤪,0,2025-10-14T17:08:12Z,2025-10-14T17:08:12Z
@reskybandidoz5031,Sebegitu tololnya polisi kita bang dad?,0,2025-10-14T16:28:19Z,2025-10-14T16:28:19Z
@yuwandaakhbarwirawan5100,Inget film The accountant,0,2025-10-14T16:27:26Z,2025-10-14T16:27:26Z
@KaptenKehang,"Positif thinking aja om ded, warga kehilangan motor aja skrg dah lapor TNI Karena kinerjanya gak beres😅
Dah jelas2 ada gpsnya loh tu motor, msh aja gak mw kerja apalagi nyari bjorka yg gak jelas rimbanya dimana😅",0,2025-10-14T15:18:51Z,2025-10-14T15:18:51Z
@abdullahnurkomari5789,😊😅 kemarin emang lucu banget.. Polisi nya salah tangkep,0,2025-10-14T15:18:02Z,2025-10-14T15:18:02Z
@FAKTAMENARIK-rx3ro,"Bang bintang tamunya kedinginan 
Kalau dengar pake hengsead suaranya lgi kedinginan",0,2025-10-14T14:34:30Z,2025-10-14T14:34:30Z
@vexsallus,"Niat nangkep bjorka ,yang ketangkep bjirlah",1,2025-10-14T14:02:28Z,2025-10-14T14:02:28Z
@nociajo3127,Gua ngakak baca komentar netizen lucu2 smuaa❤❤❤😂😂😂polisi konoha emang se goblok ituu😢😂😂😂😂,0,2025-10-14T13:52:30Z,2025-10-14T13:52:30Z
@Muhamad_bin_tohaAzmadhan,Semenit 18x sesimpel,0,2025-10-14T12:24:58Z,2025-10-14T12:24:58Z
@orangbikechanel,"White Hacker -> Cracker bener nggak sih? Katanya kalau Hacker terobos security dan ambil sesuatu lalu keluar, Cracker masuk tembus security, ninggalin mawar keluar, dia cuma ngasih info bahwa securitynya masih jelek dan system gak aman?",0,2025-10-14T12:08:03Z,2025-10-14T12:08:03Z
@buyungmaranai766,Bjorka = Roy suryo,1,2025-10-14T12:02:15Z,2025-10-14T12:02:15Z
@JitoSumatra,Inti nya untuk keamanan peredaran narkoboy.,0,2025-10-14T11:24:02Z,2025-10-14T11:24:02Z
@JitoSumatra,"Konspirasi pemerintah... Indonesia ini punya banyak intelejen, kalo di bilang hacker bjorka orang Indonesia saya sedikitpun gak akan percaya, orang Indonesia mana, yg punya nyali sampe bobol data pemerintah dan Polri, apa kominfo gak bisa ambil peran?",0,2025-10-14T11:19:08Z,2025-10-14T11:19:48Z
@maswokosaroya1713,Polisi Siber kerjanya apaan dikadalin anak jalanan hanya hacker klas internasional yg tahu siapa Bjorka,0,2025-10-14T09:57:07Z,2025-10-14T09:57:07Z
@mufidkhanifudin3697,Yakin lah itu bjorka...masa polisi salah tangkap,0,2025-10-14T08:15:54Z,2025-10-14T08:15:54Z
@GaungAgung,"nangkep maling motor aja gak mampu,.. gimana nangkap bjorka",0,2025-10-14T07:31:47Z,2025-10-14T07:31:47Z
@dokterforkliftnusantara8486,hanya ingin bertanya kami harus percaya dengan siapa,0,2025-10-14T07:30:32Z,2025-10-14T07:30:32Z
@zfrost8098,"Ah kecewa,ga ngomongin judol😂😂",0,2025-10-14T07:24:10Z,2025-10-14T07:24:10Z
@Selalusehati,Gas bang.. ❤,0,2025-10-14T07:19:06Z,2025-10-14T07:19:06Z
@edwinsoru,Lebih aman pake app GEMSPACE🔥,0,2025-10-14T06:03:05Z,2025-10-14T06:03:05Z
@inot9968,Emang ga ada gunanya si coklat,0,2025-10-14T05:44:11Z,2025-10-14T05:44:11Z
@ellwell_18,"ngurusin judol ajah gak becus mau nangkep hacker , apalah polisi kita ini 😒😒",0,2025-10-14T05:18:20Z,2025-10-14T05:18:20Z
@araypiss3158,undang rocky gerung,0,2025-10-14T04:32:23Z,2025-10-14T04:32:23Z
@feryalfian7230,Hacker bisa ambil alih web judol gak buat di acakacak atau buat di setting biar dia menang?,0,2025-10-14T04:24:42Z,2025-10-14T04:24:42Z
@hasbiashshiddieq5924,"27:43 menurut gw sih sm kek org yg ngajarin ilmu bela diri, jualan pisau ato senjata api bebas. Ya kita kn mau gmn pun jg pasti ttp ada 2 sisi koin",0,2025-10-14T01:40:58Z,2025-10-14T01:40:58Z
@Official-LunaMusik,17:46 puas bgt dengerin percakapan ini 😂,0,2025-10-14T01:39:47Z,2025-10-14T01:39:47Z
@martionusyongki,"buat pinjol bisa, karena kantor lama gw, ktp karyawan bisa dipake buat pinjol tanpa sepengetahuan karyawan tsb",0,2025-10-14T01:01:36Z,2025-10-14T01:02:10Z
@ICI_KIWIR,Menit 55:37 om ded baru ngerti wa mod wkwk,0,2025-10-14T00:31:55Z,2025-10-14T00:31:55Z
@diamor69,Halo SSN😊,0,2025-10-14T00:25:44Z,2025-10-14T00:25:44Z
